ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
IB,2020-10-26,246,242,1,3,0
MC,2020-10-26,512,381,4,127,0
MD,2020-10-26,1884,647,0,1237,0
ML,2020-10-26,61,34,0,27,0
NC,2020-10-26,305,206,0,99,0
PV,2020-10-26,1261,1255,0,6,0
RI,2020-10-26,168,156,0,12,0
VC,2020-10-26,696,673,0,23,0
AN,2020-10-27,4008,2737,0,1271,0
AR,2020-10-27,973,607,0,366,0
AS,2020-10-27,416,416,0,0,0
CB,2020-10-27,160,160,0,0,0
CE,2020-10-27,43,17,0,26,0
CL,2020-10-27,1593,1386,0,207,0
CM,2020-10-27,816,664,0,152,0
CN,2020-10-27,95,86,0,7,2
CT,2020-10-27,4818,4814,0,4,0
EX,2020-10-27,548,433,0,115,0
GA,2020-10-27,768,768,0,0,0
IB,2020-10-27,181,176,0,5,0
MC,2020-10-27,551,437,2,112,0
MD,2020-10-27,1915,952,0,963,0
ML,2020-10-27,65,31,0,34,0
NC,2020-10-27,281,205,0,76,0
PV,2020-10-27,1317,1305,0,12,0
RI,2020-10-27,168,157,0,11,0
VC,2020-10-27,816,795,0,21,0
AN,2020-10-28,4278,3086,0,1192,0
AR,2020-10-28,853,547,0,306,0
AS,2020-10-28,287,287,0,0,0
CB,2020-10-28,198,198,0,0,0
CE,2020-10-28,49,14,0,35,0
CL,2020-10-28,1622,1504,0,118,0
CM,2020-10-28,782,664,0,118,0
CN,2020-10-28,93,88,0,5,0
CT,2020-10-28,4329,4323,0,6,0
EX,2020-10-28,473,402,1,69,1
GA,2020-10-28,695,695,0,0,0
IB,2020-10-28,189,183,0,6,0
MC,2020-10-28,457,357,2,98,0
MD,2020-10-28,1691,805,0,886,0
ML,2020-10-28,65,36,0,29,0
NC,2020-10-28,241,159,0,82,0
PV,2020-10-28,1055,1051,0,4,0
RI,2020-10-28,151,142,0,8,1
VC,2020-10-28,711,691,0,20,0
AN,2020-10-29,4155,3055,0,1100,0
AR,2020-10-29,833,573,0,260,0
AS,2020-10-29,194,194,0,0,0
CB,2020-10-29,155,155,0,0,0
CE,2020-10-29,36,5,0,31,0
CL,2020-10-29,1016,931,0,85,0
CM,2020-10-29,614,528,0,86,0
CN,2020-10-29,88,84,0,3,1
CT,2020-10-29,4724,4722,0,2,0
EX,2020-10-29,459,371,0,82,6
GA,2020-10-29,548,548,0,0,0
IB,2020-10-29,138,136,0,2,0
MC,2020-10-29,369,298,1,69,1
MD,2020-10-29,1611,740,0,871,0
ML,2020-10-29,66,31,0,35,0
NC,2020-10-29,203,131,0,72,0
PV,2020-10-29,795,791,0,4,0
RI,2020-10-29,134,127,0,7,0
VC,2020-10-29,611,600,0,11,0
AN,2020-10-30,4009,2885,0,1124,0
AR,2020-10-30,746,515,0,231,0
AS,2020-10-30,245,245,0,0,0
CB,2020-10-30,204,204,0,0,0
CE,2020-10-30,24,2,0,22,0
CL,2020-10-30,417,367,0,50,0
CM,2020-10-30,387,322,0,65,0
CN,2020-10-30,64,58,0,5,1
CT,2020-10-30,4560,4557,0,3,0
EX,2020-10-30,435,359,0,75,1
GA,2020-10-30,474,474,0,0,0
IB,2020-10-30,118,117,0,1,0
MC,2020-10-30,295,263,2,30,0
MD,2020-10-30,1750,838,0,912,0
ML,2020-10-30,61,27,0,34,0
NC,2020-10-30,181,100,0,81,0
PV,2020-10-30,944,934,0,10,0
RI,2020-10-30,115,108,0,7,0
VC,2020-10-30,588,578,0,10,0
AN,2020-10-31,2608,2102,0,506,0
AR,2020-10-31,625,505,0,120,0
AS,2020-10-31,0,0,0,0,0
CB,2020-10-31,0,0,0,0,0
CE,2020-10-31,9,2,0,7,0
CL,2020-10-31,281,250,0,31,0
CM,2020-10-31,283,250,0,33,0
CN,2020-10-31,61,59,0,2,0
CT,2020-10-31,1904,1904,0,0,0
EX,2020-10-31,69,63,0,5,1
GA,2020-10-31,186,186,0,0,0
IB,2020-10-31,78,76,0,2,0
MC,2020-10-31,187,175,0,12,0
MD,2020-10-31,319,144,0,175,0
ML,2020-10-31,26,19,0,7,0
NC,2020-10-31,136,64,0,72,0
PV,2020-10-31,98,95,0,3,0
RI,2020-10-31,63,59,0,4,0
VC,2020-10-31,341,334,0,7,0
AN,2020-11-01,1364,937,0,427,0
AR,2020-11-01,396,310,0,86,0
AS,2020-11-01,0,0,0,0,0
CB,2020-11-01,0,0,0,0,0
CE,2020-11-01,13,3,0,10,0
CL,2020-11-01,162,152,0,10,0
CM,2020-11-01,118,103,0,15,0
CN,2020-11-01,40,37,0,3,0
CT,2020-11-01,1167,1167,0,0,0
EX,2020-11-01,60,52,0,8,0
GA,2020-11-01,20,20,0,0,0
IB,2020-11-01,98,97,0,1,0
MC,2020-11-01,82,74,0,8,0
MD,2020-11-01,309,148,0,161,0
ML,2020-11-01,15,11,0,4,0
NC,2020-11-01,80,26,0,54,0
PV,2020-11-01,3,2,0,1,0
RI,2020-11-01,37,34,0,3,0
VC,2020-11-01,147,145,0,2,0
AN,2020-11-02,247,198,0,49,0
AR,2020-11-02,403,344,0,59,0
AS,2020-11-02,0,0,0,0,0
CB,2020-11-02,0,0,0,0,0
CE,2020-11-02,6,2,0,4,0
CL,2020-11-02,8,8,0,0,0
CM,2020-11-02,118,111,0,7,0
CN,2020-11-02,22,22,0,0,0
CT,2020-11-02,531,531,0,0,0
EX,2020-11-02,32,29,0,2,1
GA,2020-11-02,9,9,0,0,0
IB,2020-11-02,81,73,1,7,0
MC,2020-11-02,28,28,0,0,0
MD,2020-11-02,349,120,0,229,0
ML,2020-11-02,12,2,0,10,0
NC,2020-11-02,19,7,0,12,0
PV,2020-11-02,2,2,0,0,0
RI,2020-11-02,38,36,0,2,0
VC,2020-11-02,38,37,0,1,0
AN,2020-11-03,0,0,0,0,0
AR,2020-11-03,0,0,0,0,0
AS,2020-11-03,0,0,0,0,0
CB,2020-11-03,0,0,0,0,0
CE,2020-11-03,0,0,0,0,0
CL,2020-11-03,0,0,0,0,0
CM,2020-11-03,0,0,0,0,0
CN,2020-11-03,0,0,0,0,0
CT,2020-11-03,0,0,0,0,0
EX,2020-11-03,0,0,0,0,0
GA,2020-11-03,0,0,0,0,0
IB,2020-11-03,0,0,0,0,0
MC,2020-11-03,3,3,0,0,0
MD,2020-11-03,0,0,0,0,0
ML,2020-11-03,1,1,0,0,0
NC,2020-11-03,1,1,0,0,0
PV,2020-11-03,0,0,0,0,0
RI,2020-11-03,3,0,0,3,0
VC,2020-11-03,0,0,0,0,0
